Sno,Wardno Name,Circleno Name,Zone,Assessor Address,Latitude,Longitude,Category
7792,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,GOLNAKA COMPOUND-1ST LIFTING,17.3928898,78.5064665,DUMPER BINS
7793,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,GOLNAKA COMOIUND-2ND LIFTING,17.3924597,78.50677,DUMPER BINS
7794,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,GOLNACA COMPOUND-1STLIFTING,17.3929857,78.5063662,DUMPER BINS
7795,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,FEVER HOSPITAL BACK SIDE-2ND LIFTING,17.3975673,78.5001062,DUMPER BINS
7796,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,DOWN TOWN-2NDLIFTING,17.397603,78.504398,DUMPER BINS
7797,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,DOWN TOWN -1ST LIFTING,17.3973735,78.5044263,DUMPER BINS
7798,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,LABOUR ADDA2-1ST LIFTING,17.3968025,78.511757,DUMPER BINS
7799,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,VIDYA NAGAR MAIN ROAD(SBH),17.404734,78.512237,DUMPER BINS
7800,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,VIDYANAGAR CHURCH,17.4046093,78.5119442,DUMPER BINS
7801,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,VANAM RAMESH,17.3999872,78.5089678,DUMPER BINS
7802,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,ROTARY COLONY,17.3999052,78.508928,DUMPER BINS
7803,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,TRT QUT-1STLIFTING,17.4029605,78.5128925,DUMPER BINS
7804,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,SANJAI GANDHI NAGAR,17.4045377,78.513335,DUMPER BINS
7805,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,STY RLY VIDYA NAGAR,17.40297,78.5116737,DUMPER BINS
7806,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,OU ROAD NEAR RLY BRIDGE,17.4048285,78.5145282,DUMPER BINS
7807,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,HAPPY HOME APPRT,17.4006868,78.5103998,DUMPER BINS
7808,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,Andhrayuvathi Mandal Bus Stop1st lifting,17.3950185,78.5015533,DUMPER BINS
7809,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,VIDYA NAGAR RLY WAY TRACK DOWN-1ST LIFTING,17.4023793,78.5116262,DUMPER BINS
7810,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,TRT QUT-1STLIFTING,17.4030125,78.5129148,DUMPER BINS
7811,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,TRT QUARTERS-2ND LIFTING,17.4030417,78.512918,DUMPER BINS
7812,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,TILAKNAGAR RAILWAY TRACK-1stlifting,17.3947563,78.504757,DUMPER BINS
7813,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,TILAK NAGAR RAILWAY TRACK DOWN-2NDLIFTING,17.3947405,78.5047437,DUMPER BINS
7814,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,SRI RAM NAGAR LANKA-1STLIFTING,17.3961917,78.498936,DUMPER BINS
7815,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,SRI RAM NAGAR LANKA 2nd,17.3962258,78.4988312,DUMPER BINS
7816,81-NALLAKUNTA,16-AMBERPET,CENTRAL ZONE,LINGAM ADDA-2ND LIFTING,17.3930323,78.510763,DUMPER BINS
7844,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,SILVER FACTORY-2ND LIFTING,17.3886933,78.5119732,DUMPER BINS
7845,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,SILVER FACTORY-1ST LIFTING,17.3879992,78.5093068,DUMPER BINS
7846,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,SILVER FACTORY-1ST LIFTING,17.388177,78.5092383,DUMPER BINS
7847,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,RELAX HOTEL-2ND LIFTING,17.3880917,78.5092678,DUMPER BINS
7848,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,RELAX HOTEL-1ST LIFTING,17.3880902,78.5091908,DUMPER BINS
7849,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,QUADRI BAGHTEMPLE-2ND LIFTING,17.3894267,78.5130413,DUMPER BINS
7850,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,QUADRI BAGHDURGA-2ND LIFTING,17.3907932,78.5132468,DUMPER BINS
7851,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,QUADRI BAGH T emple-1ST LIFTING,17.3892005,78.5125793,DUMPER BINS
7852,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,QUADRI BAGH durga-1ST LIFTING,17.3885987,78.5118402,DUMPER BINS
7853,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KRISHNA REDDY FUNCTION HALL-2ND LIFTING,17.3831298,78.5169982,DUMPER BINS
7854,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KRISHNA REDDY FUNCTION HALL-2ND LIFTING,17.3831812,78.5171177,DUMPER BINS
7855,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KRISHNA REDDY FUNCTION HALL,17.3830348,78.5169502,DUMPER BINS
7856,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KRISHNA REDDY FUNCTION HALL,17.3829718,78.5168362,DUMPER BINS
7857,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,GANGA NAGAR -1ST LIFTING,17.3866042,78.5127963,DUMPER BINS
7858,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,GANGA NAGAR 1-2ND LIFTING,17.3865032,78.5129908,DUMPER BINS
7859,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,TAGGI JAIL PETROL PUMP-2ND LIFTING,17.3831313,78.4957925,DUMPER BINS
7860,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,TAGGI JAIL PETROL PUMP-1ST LIFTING,17.3830847,78.4957725,DUMPER BINS
7861,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,TAGGI JAIL MUSI RIVER,17.3873993,78.5080468,DUMPER BINS
7862,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,SAIBABA TEMPLE NEHRU NAGAR WARD OFFICE,17.3890675,78.5015545,DUMPER BINS
7863,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,SAIBABA TEMPLE NEHRU NAGAR WARD OFFICE,17.3890535,78.501628,DUMPER BINS
7864,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,NIMBOLI ADDA TRAFFIC P.S.-2ND LIFTING,17.382588,78.4934438,DUMPER BINS
7865,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,NIMBOLI ADDA TRAFFIC P.S.-1ST LIFTING,17.3825943,78.4934257,DUMPER BINS
7866,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,NIMBOLI ADDA MATHATEMPLE,17.382567,78.4934643,DUMPER BINS
7867,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,MCH QRTRS. CHADERGHAT,17.3817843,78.4933913,DUMPER BINS
7868,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KRISHNA NAGAR-2ND LIFTING,17.3875548,78.5039992,DUMPER BINS
7869,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KRISHNA NAGAR-1ST LIFTING,17.3876345,78.5040843,DUMPER BINS
7870,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KACHIGUDA KAMELA-2ND LIFTING,17.38841,78.5036193,DUMPER BINS
7871,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KACHIGUDA KAMELA-1ST LIFTING,17.3884368,78.5036335,DUMPER BINS
7872,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,CREMETORIUM SUNDANGA-2ND LIFTING,17.386473,78.5006863,DUMPER BINS
7873,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,CREMETORIUM SUNDANGA-1ST LIFTING,17.3864722,78.5006437,DUMPER BINS
7874,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,I.P.M Narayanaguda,17.3819252,78.493217,DUMPER BINS
7875,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,KACHIGUDA X ROAD,17.3820513,78.4933362,DUMPER BINS
7876,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,CPL CANTEEN,17.3831998,78.5169907,DUMPER BINS
7877,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,PREM NAGAR CHURCH,17.3876275,78.5039612,DUMPER BINS
7878,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,TAGGI JAIL MUSI RIVER,17.3883832,78.503517,DUMPER BINS
7879,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,WADDERA BASTHI-2ND LIFTING,17.3839495,78.5159445,DUMPER BINS
7880,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,WADDERA BASTHI2-2ND LIFTING,17.3840568,78.5160217,DUMPER BINS
7881,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,WADDERA BASTHi2-1ST LIFTING,17.3839963,78.5159603,DUMPER BINS
7882,82-GOLNAKA,16-AMBERPET,CENTRAL ZONE,WADDERA BASTHI-1ST LIFTING,17.384065,78.5159647,DUMPER BINS
7898,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,"GREEN LAND HOTEL, PREM NAGAR",17.3867533,78.522599,DUMPER BINS
7899,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,?ë RICKSHAW POINT2-1ST LIFTING,17.3816118,78.5200528,DUMPER BINS
7900,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,?ë RICKSHAW POINT1-1ST LIFTING,17.3816038,78.520063,DUMPER BINS
7901,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,AKASH NAGAR-1ST LIFTING,17.3906935,78.5221562,DUMPER BINS
7902,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,PREM NAGAR CHURCH-2ND LIFTING,17.3854012,78.5205628,DUMPER BINS
7903,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,PREM NAGAR CHURCH,17.3853232,78.5206068,DUMPER BINS
7904,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,POLICE TRAINING CENTRE-1ST LIFTING,17.3875985,78.5224025,DUMPER BINS
7905,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,PATEL NAGAR-2ND LIFTING,17.3864725,78.5236647,DUMPER BINS
7906,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,PATEL NAGAR-1ST LIFTING,17.3863792,78.523974,DUMPER BINS
7907,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,MCH COLONY,17.3916438,78.521088,DUMPER BINS
7908,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,MCH COLONY,17.3915965,78.5210202,DUMPER BINS
7909,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,"GREEN LAND HOTEL, PREM NAGAR",17.387061,78.5225265,DUMPER BINS
7910,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,"GREEN LAND HOTEL, PREM NAGAR",17.3921555,78.5201683,DUMPER BINS
7911,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,CPL ROAD-2ND LIFTING,17.3904263,78.516424,DUMPER BINS
7912,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,CPL ROAD-1ST LIFTING,17.3904705,78.5164143,DUMPER BINS
7913,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,CPL QRTRS. GROUND-2ND LIFTING,17.385988,78.5185817,DUMPER BINS
7914,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,CPL QRTRS. GROUND-1ST LIFTING,17.3858068,78.5184445,DUMPER BINS
7915,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,CPL CANTEEN-2ND LIFTING,17.3855922,78.5183253,DUMPER BINS
7916,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,CPL CANTEEN,17.3857088,78.5183243,DUMPER BINS
7917,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,AMBERPET MARKET-2ND LIFTING,17.3919382,78.5194685,DUMPER BINS
7918,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,AMBERPET MARKET-1ST LIFTING,17.3919942,78.5193583,DUMPER BINS
7919,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,ALI CAFE RICKSHAW POINT-2ND LIFTING,17.3817925,78.5197568,DUMPER BINS
7920,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,ALI CAFE RICKSHAW POINT,17.3815668,78.5200385,DUMPER BINS
7921,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,ALI CAFE RICKSHAW POINT,17.3816623,78.5199047,DUMPER BINS
7922,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,AKASH NAGAR-2ND LIFTING,17.3906987,78.5221325,DUMPER BINS
7923,83-AMBERPET,16-AMBERPET,CENTRAL ZONE,AHMED NAGAR-2ND LIFTING,17.3825498,78.526769,DUMPER BINS
7950,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,BATHKAMAMKUNTA POINT-1STLIFTING,17.3939657,78.5120357,DUMPER BINS
7951,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,Badi Masjit graveyard  2ND  LIFTING,17.3967873,78.5138237,DUMPER BINS
7952,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,VIDYA NAGAR MAIN ROAD(SBH),17.3968742,78.513961,DUMPER BINS
7953,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,SELECTION POINT-2ND LIFTING,17.3931093,78.5209752,DUMPER BINS
7954,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,SELECTION POINT -1STLIFTING,17.3929468,78.5208367,DUMPER BINS
7955,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,LABOUR ADDA2--2RD LIFTING,17.3969278,78.5119052,DUMPER BINS
7956,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,LABOUR ADDA1-2ND LIFTING,17.3968398,78.5117963,DUMPER BINS
7957,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,GAYATRI APPT-1STLIFTING,17.3968757,78.5139413,DUMPER BINS
7958,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,GAYATHRI APPARTMENTS-2NDLIFTING,17.3967953,78.5138607,DUMPER BINS
7959,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,BATKAMMA KUNTA RICKSHAW POINT-5-1stLIFTING,17.3938392,78.5118272,DUMPER BINS
7960,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,BATKAMMA KUNTA RICKSHAW POINT-4-1stLIFTING,17.3938153,78.5119253,DUMPER BINS
7961,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,BATKAMMA KUNTA RICKSHAW POINT-3-1stLIFTING,17.3938017,78.512069,DUMPER BINS
7962,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,BATKAMMA KUNTA RICKSHAW POINT-2-2ND LIFTING,17.3938728,78.5120467,DUMPER BINS
7963,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,BATKAMMA KUNTA RICKSHAW POINT-1-2ND LIFTING,17.3938945,78.5120132,DUMPER BINS
7964,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,BATHKAMAMKUNTA POINT-2-1STTLIFTING,17.3938477,78.511955,DUMPER BINS
7965,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,LABOUR ADDA1-1ST LIFTING,17.39678,78.5118598,DUMPER BINS
7966,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,LINGAMMA ADDA-1ST LIFTING,17.3929212,78.5108453,DUMPER BINS
7967,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,POLYTECHNIC AMBERPET2-3RD,17.3950737,78.52616,DUMPER BINS
7968,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,POLYTECHNIC AMBERPET2-1ST LIFTING,17.3950855,78.5261112,DUMPER BINS
7969,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,POLYTECHNIC AMBERPET1-3RD,17.3950743,78.5261665,DUMPER BINS
7970,84-BAGH AMBERPET,16-AMBERPET,CENTRAL ZONE,POLYTECHNIC AMBERPET1-1ST LIFTING,17.3950572,78.5261213,DUMPER BINS
7983,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,IIT RAMAIAH DABBA(M.L.C.),17.4026872,78.5075207,DUMPER BINS
7984,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,YELLAIAH DABBA,17.4017458,78.5080757,DUMPER BINS
7985,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,MAIDHAN DABHA,17.4025857,78.5057693,DUMPER BINS
7986,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,SHANKERMUT TEMPLE,17.4007187,78.5069072,DUMPER BINS
7987,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,JAMAI OSMANIA BUS STOP,17.4107472,78.5174083,DUMPER BINS
7988,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,VADDRA BASTHI-,17.4069345,78.5143165,DUMPER BINS
7989,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,BAQAR HUSSIAN HOUSE,17.4064203,78.512366,DUMPER BINS
7990,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,DOBHI MAN HOLE,17.4097152,78.5106188,DUMPER BINS
7991,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,VIDYA NAGAR MAIN ROAD(SBH),17.4043798,78.510676,DUMPER BINS
7992,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,ADIKMET P.S,17.4079157,78.5137435,DUMPER BINS
7993,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,ADIKMET FLY OVER,17.4094678,78.5160825,DUMPER BINS
7994,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,LALITHA NAGAR PARK,17.4109393,78.5154353,DUMPER BINS
7995,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,V.S.T.MAIN ROAD-1st lifting,17.406702,78.5056478,DUMPER BINS
7996,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,SAGARLAL HOSPITAL 2nd lifting,17.4080795,78.5138787,DUMPER BINS
7997,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,SAGAR LAL HOSPITAL--1st lifting,17.4083348,78.5135188,DUMPER BINS
7998,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,SHANKERMUTT  MAIN ROAD-1ST LIFTING,17.4000612,78.5066573,DUMPER BINS
7999,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,SHANKERMATT MARKET-2ND LIFTING,17.3999508,78.5066345,DUMPER BINS
8000,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,VARTHA PAPER,17.4109175,78.5156902,DUMPER BINS
8001,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,PETROL PUMP(vidyanagar main road)OPP,17.4021537,78.5094502,DUMPER BINS
8002,85-ADIKMET,15-MUSHEERABAD,CENTRAL ZONE,ARAVINDNAGAR,17.4020302,78.5094443,DUMPER BINS
8019,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,Parsigutta P.G college,17.419867,78.5059018,DUMPER BINS
8020,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,Mudiraj graveyard),17.4161902,78.5076045,DUMPER BINS
8021,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,G.N Garden,17.4161443,78.5060097,DUMPER BINS
8022,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,Babar Company1 2ND  LIFTING,17.4161628,78.5076858,DUMPER BINS
8023,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,TAGGI JAIL MUSI RIVER,17.4158485,78.5062468,DUMPER BINS
8024,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,PARSIGUTTA SMASHANAM2-1nd lifting,17.4147813,78.5096088,DUMPER BINS
8025,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,PARSIGUTTA SMASHANAM1-1st lifting,17.4147323,78.5095888,DUMPER BINS
8026,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,PARSIGUTTA SAMSAHANAM1- 2ND,17.4146493,78.509535,DUMPER BINS
8027,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,PARSIGUTTA SAMSAHANAM 2-2NDLifting,17.414688,78.5095572,DUMPER BINS
8028,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,PARSIGUTTA NALLA -2NDLIFTING,17.4122393,78.510373,DUMPER BINS
8029,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,PARSIGUTTA NALLA -1st lifting,17.412224,78.5104013,DUMPER BINS
8030,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,LRG MCH WORK SHOP,17.4122998,78.5103632,DUMPER BINS
8031,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,Toilet Point (near pasigutta last bus stop)-2ND LIFTING,17.416287,78.5076767,DUMPER BINS
8032,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,MAROM BONDHA-2ND LIFTING,17.4190448,78.5059132,DUMPER BINS
8033,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,MAIN Road Parsigutta(Naer Mudiraj graveyard)2ND LIFTING,17.4183035,78.5095085,DUMPER BINS
8034,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,Toilet Point (near pasigutta last bus stop)-1ST LIFTING,17.4162048,78.5077657,DUMPER BINS
8035,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,Mudiraj graveyard),17.4162347,78.5076595,DUMPER BINS
8036,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,MAROM BONDHA-1ST LIFTING,17.4189032,78.5059218,DUMPER BINS
8037,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,MAIN Road Parsigutta(Naer Mudiraj graveyard)-1ST LIFTING,17.4184423,78.5095257,DUMPER BINS
8038,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,POLYTECHNIC AMBERPET1-3RD,17.4198557,78.5055063,DUMPER BINS
8039,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,POLICE TRAINING CENTRE-2ND LIFTING,17.419048,78.5032452,DUMPER BINS
8040,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,FISH MARKET,17.4153703,78.5047233,DUMPER BINS
8041,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,KUCHIPODI,17.415388,78.5045137,DUMPER BINS
8042,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,BANGARU MAISAMMA Lift 2,17.4151528,78.5109773,DUMPER BINS
8043,86-MUSHEERABAD,15-MUSHEERABAD,CENTRAL ZONE,BANGARU MAISAMMA Lift 1,17.4152337,78.5109793,DUMPER BINS
8070,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,GAINT MARKET,17.4125017,78.4988925,DUMPER BINS
8071,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,Padmashali Bhavan-1STLIFTING,17.3994542,78.4970428,DUMPER BINS
8072,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,Padmashali Bhavan     2nd lifting,17.399458,78.4970115,DUMPER BINS
8073,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,Vijaya Diagnostic Centre-1st lifting,17.3994708,78.4970903,DUMPER BINS
8074,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,VST MAIN ROAD,17.4066353,78.5054163,DUMPER BINS
8075,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,RTC RICKSHAW POINT2-2nd lifting,17.4068772,78.5016322,DUMPER BINS
8076,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,RTC RICKSHAW POINT1-2nd lifting,17.4069507,78.5017562,DUMPER BINS
8077,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,RTC RICKSHAW POINT 2-1st lifting,17.4069888,78.5016913,DUMPER BINS
8078,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,RTC RICKSHAW POINT 1-1st lifting,17.4072487,78.5014805,DUMPER BINS
8079,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,RISALA COMPOUND-1st lifting,17.4120653,78.5019472,DUMPER BINS
8080,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,RISALA COMPOUND  -2ND,17.4121667,78.501691,DUMPER BINS
8081,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,RAMAIAH HOTEL( VIDYANAGAR),17.4070653,78.5015372,DUMPER BINS
8082,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,ONE WAY-2ND LIFTING,17.3981748,78.495215,DUMPER BINS
8083,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,ONE WAY-1ST LIFTING,17.3982887,78.4950988,DUMPER BINS
8084,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,MALARIA BIN-2ND LIFTING,17.4010575,78.4959373,DUMPER BINS
8085,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,MALARIA BIN-1ST LIFTING,17.4009333,78.4959642,DUMPER BINS
8086,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,LAMBADITANDA-1ST LIFTING,17.3975392,78.497763,DUMPER BINS
8087,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,BISCUIT COMPANY AZAMBAD-2DLIFTING,17.4036888,78.498833,DUMPER BINS
8088,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,BISCUIT COMPANY AZAMBAD-1ST LIFTING,17.403746,78.4987825,DUMPER BINS
8089,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,ARORRA COLLEGE-3RD LIFTING,17.3993675,78.4971838,DUMPER BINS
8090,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,ARORRA COLLEGE-2ND LIFTING,17.3995133,78.4970843,DUMPER BINS
8091,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,ARORRA COLLEGE-1ST LIFTING,17.399371,78.4970457,DUMPER BINS
8092,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,AMBEDKAR COLLEGE-2NDLIFTING,17.4008342,78.5005367,DUMPER BINS
8093,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,AMBEDKAR COLLEGE-1STLIFTING,17.4008857,78.5005758,DUMPER BINS
8094,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,FEVER HOSPITAL BACK SIDE-1ST LIFTING,17.3974927,78.4999228,DUMPER BINS
8095,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,Pardha Gate Near: SBH ATM,17.3994933,78.4970817,DUMPER BINS
8096,87-RAMNAGAR,15-MUSHEERABAD,CENTRAL ZONE,R.T.C.FUNCTION HALL,17.4028485,78.5015778,DUMPER BINS
